id,fecha,dia,mes,año,victima,hora,franja_horaria,participantes,acusado,cantidad_victimas,comuna,lugar_hecho,tipo_calle,calle,cruce,direccion_normalizada,xy,x,y,rol,sexo,edad,fecha_fallecimiento
2021-0003,2021-01-10,10,1,2021,MOTO,07:40:00,7,MOTO-OBJETO FIJO,OBJETO FIJO,1,7,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,AUTOPISTA 25 DE MAYO,,AUTOPISTA 25 DE MAYO KM. 3.7,Point (103005.63484321 99983.28177809),-58.43052224,-34.62941648,CONDUCTOR,MASCULINO,27.0,2021-01-10 00:00:00
2021-0004,2021-01-11,11,1,2021,PEATON,09:12:18,9,PEATON-CARGAS,CARGAS,1,5,CASEROS AV. Y GUARANI,AVENIDA,CASEROS AV.,GUARANI,CASEROS AV. y GUARANI,Point (104469.26511938 98956.35144845),-58.41455544,-34.63866836,PEATON,FEMENINO,61.0,2021-01-11 00:00:00
2021-0005,2021-01-11,11,1,2021,PEATON,21:30:00,21,PEATON-AUTO,AUTO,1,9,"PERON, EVA AV. 3800",AVENIDA,"PERON, EVA AV.",,"PERON, EVA AV. 3800",Point (99592.54465207 97999.69053974),-58.46774439,-34.64730145,PEATON,MASCULINO,73.0,2021-01-14 00:00:00
2021-0006,2021-01-12,12,1,2021,MOTO,21:00:00,21,MOTO-CARGAS,CARGAS,1,14,AU ILLIA y SARMIENTO AV.,AUTOPISTA,AUTOPISTA ARTURO ILLIA,SARMIENTO AV.,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,Point (105087.20771949 106876.69794004),-58.40786274,-34.56726817,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12 00:00:00
2021-0007,2021-01-18,18,1,2021,MOTO,10:00:00,10,MOTO-MOTO,MOTO,1,15,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,DE LOS CONSTITUYENTES AV.,GIRIBONE,DE LOS CONSTITUYENTES AV. y GIRIBONE,Point (97784.94977398 104775.10084109),-58.48744301,-34.58622275,CONDUCTOR,MASCULINO,84.0,2021-01-26 00:00:00
2021-0008,2021-01-22,22,1,2021,PEATON,23:30:00,23,PEATON-PASAJEROS,PASAJEROS,1,4,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,SAENZ AV.,"RABANAL, FRANCISCO, INTENDENTE AV.","SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",Point (104283.01090451 97171.08656182),-58.41657793,-34.65476216,PEATON,MASCULINO,28.0,2021-01-22 00:00:00
2021-0009,2021-01-23,23,1,2021,MOTO,05:30:00,5,MOTO-OBJETO FIJO,OBJETO FIJO,1,6,PAYSANDU Y GAONA,AVENIDA,PAYSANDU,GAONA AV.,PAYSANDU y GAONA AV.,Point (100897.78829476 101987.96413026),-58.45351111,-34.61134937,CONDUCTOR,MASCULINO,31.0,2021-01-23 00:00:00
2021-0010,2021-01-23,23,1,2021,MOTO,08:00:00,8,MOTO-AUTO,AUTO,1,12,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",Point (96563.66494817 108815.73881056),-58.50073810,-34.54979510,CONDUCTOR,MASCULINO,28.0,2021-01-23 00:00:00
2021-0011,2021-01-27,27,1,2021,PEATON,01:04:26,1,PEATON-AUTO,AUTO,1,2,SANTA FE AV. 1675,AVENIDA,SANTA FE AV.,,SANTA FE AV. 1675,Point (106591.90146932 103727.42053338),-58.39144148,-34.59564871,PEATON,MASCULINO,21.0,2021-01-27 00:00:00
2021-0012,2021-01-29,29,1,2021,PEATON,20:07:22,20,PEATON-AUTO,AUTO,1,8,AU DELLEPIANE Y GUAMINI,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",GUAMINI,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",Point (98294.52407931 93943.96825453),-58.48191128,-34.68385968,PEATON,MASCULINO,,2021-01-29 00:00:00
2021-0013,2021-01-31,31,1,2021,MOTO,06:10:00,6,MOTO-OBJETO FIJO,OBJETO FIJO,1,10,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",OLIVERA AV.,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",Point (97801.31825511 99194.93911759),-58.48727942,-34.63652467,CONDUCTOR,MASCULINO,41.0,2021-01-31 00:00:00
2021-0014,2021-02-02,2,2,2021,PEATON,00:50:00,0,PEATON-AUTO,AUTO,1,15,SAN MARTIN AV. Y NOGOYA,AVENIDA,SAN MARTIN AV.,NOGOYA,SAN MARTIN AV. y NOGOYA,Point (98166.49822882 103491.41769625),-58.48328708,-34.59779521,PEATON,MASCULINO,28.0,2021-02-18 00:00:00
2021-0015,2021-02-06,6,2,2021,MOTO,03:05:00,3,MOTO-OBJETO FIJO,OBJETO FIJO,1,15,SAN MARTIN AV. Y TINOGASTA,AVENIDA,SAN MARTIN AV.,TINOGASTA,SAN MARTIN AV. y TINOGASTA,Point (97533.67858226 103551.76003520),-58.49018543,-34.59724990,CONDUCTOR,MASCULINO,26.0,2021-02-06 00:00:00
2021-0016,2021-02-14,14,2,2021,AUTO,05:50:00,5,AUTO-OBJETO FIJO,OBJETO FIJO,1,8,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","DE LA TORRE, LISANDRO","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",Point (99175.17507833 93836.79626465),-58.47230127,-34.68482689,CONDUCTOR,MASCULINO,22.0,2021-02-14 00:00:00
2021-0017,2021-02-17,17,2,2021,MOTO,04:10:00,4,MOTO-PASAJEROS,PASAJEROS,1,1,SALTA Y CASEROS AV.,AVENIDA,SALTA,CASEROS AV.,SALTA y CASEROS AV.,Point (107397.40269295 99729.43717725),-58.38262614,-34.63168269,CONDUCTOR,MASCULINO,33.0,2021-02-17 00:00:00
2021-0018,2021-02-20,20,2,2021,PEATON,19:00:00,19,PEATON-AUTO,AUTO,1,3,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,"JAURES, JEAN","PERON, JUAN DOMINGO, TTE. GENERAL","JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",Point (104845.36965581 102365.51025993),-58.41047268,-34.60793518,PEATON,MASCULINO,36.0,2021-03-08 00:00:00
2021-0019,2021-02-21,21,2,2021,MOTO,01:20:00,1,MOTO-OBJETO FIJO,OBJETO FIJO,1,12,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,TRIUNVIRATO AV.,"LARRALDE, CRISOLOGO AV.","TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",Point (96944.69676081 107291.52292157),-58.49659234,-34.56353635,CONDUCTOR,MASCULINO,30.0,2021-02-21 00:00:00
2021-0020,2021-02-21,21,2,2021,PEATON,15:00:00,15,PEATON-CARGAS,CARGAS,1,5,POTOSI Y GASCON,CALLE,POTOSI,GASCON,POTOSI y GASCON,Point (103546.90832431 102439.67271563),-58.42462955,-34.60727189,PEATON,FEMENINO,,2021-02-21 00:00:00
2021-0021,2021-02-26,26,2,2021,MOTO,05:30:00,5,MOTO-OBJETO FIJO,OBJETO FIJO,1,3,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,"YRIGOYEN, HIPOLITO",24 DE NOVIEMBRE,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",Point (104734.09567654 101930.58983096),-58.41168345,-34.61185625,CONDUCTOR,MASCULINO,39.0,2021-03-04 00:00:00
2021-0022,2021-02-28,28,2,2021,PASAJEROS,12:00:00,12,PASAJEROS-SD,SD,1,13,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,DEL LIBERTADOR AV.,ROOSEVELT FRANKLIN D.,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,Point (101075.92147827 108552.55000854),-58.45157681,-34.55217303,PASAJERO_ACOMPAÑANTE,MASCULINO,68.0,2021-03-06 00:00:00
2021-0023,2021-03-01,1,3,2021,MOTO,09:20:00,9,MOTO-CARGAS,CARGAS,1,4,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,,,Point (. .),.,.,CONDUCTOR,MASCULINO,24.0,2021-03-01 00:00:00
2021-0024,2021-03-03,3,3,2021,BICICLETA,16:30:00,16,BICICLETA-CARGAS,CARGAS,1,9,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,"PERON, EVA AV.",PIEDRA BUENA AV.,"PERON, EVA AV. y PIEDRA BUENA AV.",Point (97027.10745715 95474.44134863),-58.49573651,-34.67006054,CICLISTA,MASCULINO,5.0,2021-03-03 00:00:00
2021-0025,2021-03-11,11,3,2021,MOTO,03:45:00,3,MOTO-OTRO,OTRO,1,8,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",GRAL PAZ,"PAZ, GRAL. AV.",AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",Point (97832.57143731 93489.83736533),-58.48695354,-34.68795245,CONDUCTOR,MASCULINO,37.0,2021-03-11 00:00:00
2021-0026,2021-03-15,15,3,2021,MOTO,02:35:00,2,MOTO-OBJETO FIJO,OBJETO FIJO,1,4,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",Point (108038.11136985 98307.74373426),-58.37562539,-34.64449357,CONDUCTOR,MASCULINO,36.0,2021-03-15 00:00:00
2021-0027,2021-03-16,16,3,2021,MOTO,15:30:00,15,MOTO-CARGAS,CARGAS,1,12,"PAZ, GRAL. AV. y DONADO",GRAL PAZ,"PAZ, GRAL. AV.",DONADO,"PAZ, GRAL. AV. y DONADO",Point (97098.48468623 109019.96106626),-58.49491054,-34.54795581,CONDUCTOR,FEMENINO,19.0,2021-03-16 00:00:00
2021-0028,2021-03-29,29,3,2021,PEATON,17:20:00,17,PEATON-PASAJEROS,PASAJEROS,1,7,"COREA AV. y TORRES Y TENORIO, PRES",AVENIDA,COREA AV.,"TORRES Y TENORIO, PRES.","COREA AV. y TORRES Y TENORIO, PRES.",Point (102000.84898999 98412.66166222),-58.44147621,-34.64357704,PEATON,MASCULINO,,2021-03-29 00:00:00
2021-0029,2021-03-31,31,3,2021,AUTO,18:05:00,18,AUTO-AUTO,AUTO,1,7,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,"FALCON, RAMON L.,CNEL.",SAN PEDRITO AV.,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",Point (99478.13530470 99680.01615001),-58.46899119,-34.63215432,CONDUCTOR,MASCULINO,26.0,2021-04-02 00:00:00
2021-0030,2021-04-03,3,4,2021,PEATON,18:30:00,18,PEATON-PASAJEROS,PASAJEROS,1,4,FINOCHIETTO ENRIQUE DR. 1623,CALLE,FINOCHIETTO ENRIQUE DR.,,FINOCHIETTO ENRIQUE DR. 1623,Point (107009.29363805 99410.79524854),-58.38685612,-34.63455776,PEATON,MASCULINO,36.0,2021-04-07 00:00:00
2021-0031,2021-04-07,7,4,2021,PEATON,10:29:00,10,PEATON-CARGAS,CARGAS,1,1,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,9 DE JULIO AV.,INDEPENDENCIA AV.,9 DE JULIO AV. e INDEPENDENCIA AV.,Point (107535.23922218 101285.66809968),-58.38113667,-34.61765323,PEATON,FEMENINO,68.0,2021-04-11 00:00:00
2021-0032,2021-04-10,10,4,2021,PEATON,19:55:00,19,PEATON-MOTO,MOTO,1,13,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,"CANTILO, INT.","GUIRALDES, INT.","CANTILO, INT. y GUIRALDES, INT.",Point (102035.21425502 109304.90133530),-58.44112678,-34.54538956,PEATON,MASCULINO,60.0,2021-04-29 00:00:00
2021-0033,2021-04-14,14,4,2021,AUTO,17:50:00,17,AUTO-OBJETO FIJO,OBJETO FIJO,1,5,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,AUTOPISTA 25 DE MAYO,,AUTOPISTA 25 DE MAYO y BOEDO AV.,Point (104341.13684161 100202.74307433),-58.41595919,-34.62743346,CONDUCTOR,MASCULINO,33.0,2021-04-14 00:00:00
2021-0034,2021-04-19,19,4,2021,MOTO,14:40:00,14,MOTO-CARGAS,CARGAS,1,4,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,"ALCORTA, AMANCIO AV.",ZAVALETA,"ALCORTA, AMANCIO AV. y ZAVALETA",Point (105634.57202683 98201.36000813),-58.40184094,-34.64546845,PASAJERO_ACOMPAÑANTE,FEMENINO,26.0,2021-04-19 00:00:00
2021-0035,2021-05-03,3,5,2021,MOTO,09:20:00,9,MOTO-CARGAS,CARGAS,1,8,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,"JANER, ANA MARIA",LAFUENTE AV.,"JANER, ANA MARIA y LAFUENTE AV.",Point (101547.14246919 96946.08308197),-58.44642231,-34.65679806,CONDUCTOR,MASCULINO,24.0,2021-05-03 00:00:00
2021-0036,2021-05-09,9,5,2021,MOTO,06:00:00,6,MOTO-OBJETO FIJO,OBJETO FIJO,1,11,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",GRAL PAZ,"PAZ, GRAL. AV.",MOSCONI GENERAL AV.,"PAZ, GRAL. AV. y MOSCONI GENERAL AV.",Point (94486.28631712 103468.59928582),-58.52340614,-34.59798754,CONDUCTOR,MASCULINO,36.0,2021-05-09 00:00:00
2021-0037,2021-05-11,11,5,2021,PEATON,07:10:00,7,PEATON-PASAJEROS,PASAJEROS,1,13,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,MONROE,"BALBIN, RICARDO, DR. AV.","MONROE y BALBIN, RICARDO, DR. AV.",Point (99707.12636872 107441.30935745),-58.46649069,-34.56219075,PEATON,FEMENINO,58.0,2021-05-11 00:00:00
2021-0038,2021-05-14,14,5,2021,MOTO,11:40:00,11,MOTO-CARGAS,CARGAS,1,14,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,"JUSTO, JUAN B. AV.",SANTA FE AV.,"JUSTO, JUAN B. AV. y SANTA FE AV.",Point (103373.45116327 105668.33246254),-58.42653328,-34.57816791,CONDUCTOR,FEMENINO,44.0,2021-05-14 00:00:00
2021-0039,2021-05-15,15,5,2021,BICICLETA,12:09:00,12,BICICLETA-AUTO,AUTO,1,9,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,OLIDEN,"ALBERDI, JUAN BAUTISTA AV.","OLIDEN y ALBERDI, JUAN BAUTISTA AV.",Point (96262.45081883 97363.01985851),-58.50407099,-34.65303372,CICLISTA,MASCULINO,86.0,2021-06-05 00:00:00
2021-0040,2021-05-20,20,5,2021,MOTO,05:50:00,5,MOTO-AUTO,AUTO,1,13,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",Point (99620.34936816 110483.29286598),-58.46743471,-34.53476874,CONDUCTOR,MASCULINO,27.0,2021-05-20 00:00:00
2021-0041,2021-05-20,20,5,2021,PEATON,08:30:00,8,PEATON-PASAJEROS,PASAJEROS,1,14,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,DEL LIBERTADOR AV.,CASARES AV.,DEL LIBERTADOR AV. y CASARES AV.,Point (104902.75332390 105766.08933002),-58.40986646,-34.57728060,PEATON,MASCULINO,75.0,2021-05-20 00:00:00
2021-0042,2021-05-21,21,5,2021,PEATON,05:00:00,5,PEATON-PASAJEROS,PASAJEROS,1,9,RIVADAVIA AV. 10900,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 10900,Point (95040.52119933 98883.98738744),-58.51739138,-34.63931792,PEATON,MASCULINO,39.0,2021-05-21 00:00:00
2021-0043,2021-05-22,22,5,2021,PEATON,18:26:00,18,PEATON-AUTO,AUTO,1,9,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",PILAR,"ALBERDI, JUAN BAUTISTA AV. y PILAR",Point (95975.76718859 97082.39835843),-58.50719962,-34.65556223,PEATON,MASCULINO,50.0,2021-05-22 00:00:00
2021-0044,2021-05-25,25,5,2021,MOTO,02:00:00,2,MOTO-OBJETO FIJO,OBJETO FIJO,1,9,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,"PERON, EVA AV.","ACOSTA, MARIANO","PERON, EVA AV. y ACOSTA, MARIANO",Point (99649.49576145 98143.82203448),-58.46712311,-34.64600222,PASAJERO_ACOMPAÑANTE,MASCULINO,21.0,2021-05-25 00:00:00
2021-0045,2021-05-26,26,5,2021,MOTO,17:24:00,17,MULTIPLE,MULTIPLE,1,4,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y SUAREZ AV.,Point (107903.91828587 98767.43091425),-58.37709334,-34.64035082,CONDUCTOR,MASCULINO,22.0,2021-05-26 00:00:00
2021-0046,2021-05-31,31,5,2021,AUTO,02:00:00,2,AUTO-OBJETO FIJO,OBJETO FIJO,1,15,EL CANO AV. Y GUZMAN AV.,AVENIDA,ELCANO AV.,GUZMAN AV.,ELCANO AV. y GUZMAN AV.,Point (100272.31336486 104833.49710745),-58.46033141,-34.58569883,PASAJERO_ACOMPAÑANTE,MASCULINO,20.0,2021-05-31 00:00:00
2021-0047,2021-06-02,2,6,2021,MOTO,16:00:00,16,MOTO-AUTO,AUTO,1,4,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"VEDIA, AGUSTIN DE","RABANAL, FRANCISCO, INTENDENTE AV.","VEDIA, AGUSTIN DE y RABANAL, FRANCISCO, INTENDENTE AV.",Point (103794.38334006 96997.15780313),-58.42190745,-34.65633192,CONDUCTOR,MASCULINO,59.0,2021-06-02 00:00:00
2021-0048,2021-06-03,3,6,2021,BICICLETA,09:58:00,9,BICICLETA-AUTO,AUTO,1,12,CAPDEVILLA Y CONGRESO AV.,AVENIDA,CAPDEVILA,CONGRESO AV.,CAPDEVILA y CONGRESO AV.,Point (97525.48112402 106595.29222041),-58.49026573,-34.56981410,CICLISTA,MASCULINO,44.0,2021-06-23 00:00:00
2021-0049,2021-06-03,3,6,2021,AUTO,20:30:00,20,AUTO-AUTO,AUTO,1,8,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",Point (100842.91519469 95589.55734164),-58.45410344,-34.66902702,CONDUCTOR,MASCULINO,74.0,2021-06-03 00:00:00
2021-0050,2021-06-10,10,6,2021,MOTO,13:30:00,13,MOTO-PASAJEROS,PASAJEROS,1,13,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 5958,Point (101448.53024105 107994.96785043),-58.44751621,-34.55719892,CONDUCTOR,MASCULINO,56.0,2021-06-10 00:00:00
2021-0051,2021-06-15,15,6,2021,PEATON,19:20:00,19,PEATON-CARGAS,CARGAS,1,4,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,EREZCANO AV.,27 DE FEBRERO AV. y EREZCANO AV.,Point (103932.07299582 96584.44861459),-58.42040352,-34.66005171,PEATON,MASCULINO,73.0,2021-06-16 00:00:00
2021-0052,2021-06-20,20,6,2021,MOTO,05:40:00,5,MOTO-OBJETO FIJO,OBJETO FIJO,1,8,"PAZ, GRAL. AV. 14723",GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 14723",Point (97067.24775528 94359.84584291),-58.49530249,-34.68010798,PASAJERO_ACOMPAÑANTE,FEMENINO,19.0,2021-06-20 00:00:00
2021-0053,2021-06-20,20,6,2021,PEATON,12:00:00,12,PEATON-BICICLETA,BICICLETA,1,15,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,,CORRIENTES AV. 5783,Point (101770.58108820 103826.64826158),-58.44399875,-34.59477360,PEATON,MASCULINO,58.0,2021-06-30 00:00:00
2021-0054,2021-06-22,22,6,2021,MOTO,14:44:00,14,MOTO-CARGAS,CARGAS,1,4,TABARE Y EREZCANO,CALLE,TABARE,EREZCANO,TABARE y EREZCANO,Point (103272.79484249 97185.20508662),-58.42759813,-34.65463857,CONDUCTOR,MASCULINO,41.0,2021-06-22 00:00:00
2021-0055,2021-06-29,29,6,2021,MOTO,12:20:00,12,MOTO-CARGAS,CARGAS,1,3,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,PUEYRREDON AV.,CORRIENTES AV. y PUEYRREDON AV.,Point (105304.23090859 102739.35602688),-58.40547222,-34.60456293,PASAJERO_ACOMPAÑANTE,MASCULINO,47.0,2021-06-29 00:00:00
2021-0056,2021-07-09,9,7,2021,BICICLETA,23:25:00,23,BICICLETA-AUTO,AUTO,1,4,"CORRALES Y MORENO, PERITO AV.",AVENIDA,CORRALES,"MORENO, PERITO AV.","CORRALES y MORENO, PERITO AV.",Point (103535.89012020 97690.49979847),-58.42473018,-34.65008280,CICLISTA,MASCULINO,60.0,2021-07-09 00:00:00
2021-0057,2021-07-10,10,7,2021,AUTO,23:30:00,23,AUTO-OBJETO FIJO,OBJETO FIJO,1,2,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,AUTOPISTA ARTURO ILLIA,,AUTOPISTA  ARTURO ILLIA (CABINA DE PEAJE),Point (106489.89755339 105947.16700228),-58.39257023,-34.57563957,CONDUCTOR,MASCULINO,46.0,2021-07-10 00:00:00
2021-0058,2021-07-21,21,7,2021,PEATON,00:40:00,0,PEATON-AUTO,AUTO,1,12,AV. GRAL. PAZ Y VEDIA,GRAL PAZ,"PAZ, GRAL. AV.",VEDIA,"PAZ, GRAL. AV. y VEDIA",Point (97603.26759351 109241.33811464),-58.48941042,-34.54596153,PEATON,MASCULINO,24.0,2021-07-21 00:00:00
2021-0059,2021-07-22,22,7,2021,AUTO,01:20:00,1,AUTO-OBJETO FIJO,OBJETO FIJO,1,3,"GARAY, JUAN DE AV. 2269",AVENIDA,"GARAY, JUAN DE AV.",,"GARAY, JUAN DE AV. 2269",Point (106134.00626590 100157.65420238),-58.39640740,-34.62783085,PASAJERO_ACOMPAÑANTE,FEMENINO,44.0,2021-07-22 00:00:00
2021-0060,2021-07-22,22,7,2021,PEATON,12:30:00,12,PEATON-PASAJEROS,PASAJEROS,1,5,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,"SALGUERO, JERONIMO",RIVADAVIA AV.,"SALGUERO, JERONIMO y RIVADAVIA AV.",Point (103997.04813615 102012.34139150),-58.41971993,-34.61112240,PEATON,FEMENINO,80.0,2021-07-22 00:00:00
2021-0061,2021-07-24,24,7,2021,PEATON,09:15:00,9,PEATON-CARGAS,CARGAS,1,4,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,"MORENO, PERITO AV.","ALCORTA, AMANCIO AV.","MORENO, PERITO AV. y ALCORTA, AMANCIO AV.",Point (105303.77662691 97684.64886839),-58.40544588,-34.65012801,PEATON,FEMENINO,55.0,2021-07-24 00:00:00
2021-0062,2021-07-27,27,7,2021,AUTO,07:16:00,7,AUTO-CARGAS,CARGAS,1,4,LA PLATA AV. 2723,AVENIDA,LA PLATA AV.,,LA PLATA AV. 2723,Point (103966.14093695 98092.26779856),-58.42003882,-34.64645957,CONDUCTOR,MASCULINO,73.0,2021-07-27 00:00:00
2021-0063,2021-08-02,2,8,2021,AUTO,04:40:00,4,AUTO-AUTO,AUTO,1,7,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",,"ALBERDI, JUAN BAUTISTA AV. 2906",Point (99521.99764944 99532.20302798),-58.46851293,-34.63348678,PASAJERO_ACOMPAÑANTE,FEMENINO,31.0,2021-08-02 00:00:00
2021-0064,2021-08-02,2,8,2021,PEATON,20:00:00,20,PEATON-CARGAS,CARGAS,1,9,"PAZ, GRAL. AV. Y TONELERO",GRAL PAZ,"PAZ, GRAL. AV.",TONELERO,"PAZ, GRAL. AV. y TONELERO",Point (93948.70282497 97229.16264548),-58.52931141,-34.65422917,PEATON,MASCULINO,37.0,2021-08-03 00:00:00
2021-0065,2021-08-06,6,8,2021,PEATON,08:30:00,8,PEATON-PASAJEROS,PASAJEROS,1,6,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,SAN JUAN AV.,LA PLATA AV.,SAN JUAN AV. y LA PLATA AV.,Point (103350.94520286 100251.53397151),-58.42675754,-34.62699730,PEATON,FEMENINO,63.0,2021-08-10 00:00:00
2021-0066,2021-08-06,6,8,2021,PEATON,20:00:00,20,PEATON-PASAJEROS,PASAJEROS,1,11,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,LOPE DE VEGA AV.,"PAZ, GRAL. AV.","LOPE DE VEGA AV. y PAZ, GRAL. AV.",Point (93943.16495967 102026.75338495),-58.52933723,-34.61098186,PEATON,MASCULINO,59.0,2021-08-09 00:00:00
2021-0067,2021-08-08,8,8,2021,MOTO,09:29:00,9,MOTO-OBJETO FIJO,OBJETO FIJO,1,1,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y BRASIL,Point (107720.23994349 100176.85080944),-58.37910943,-34.62764718,CONDUCTOR,MASCULINO,27.0,2021-08-08 00:00:00
2021-0068,2021-08-15,15,8,2021,MOTO,06:10:00,6,MOTO-OBJETO FIJO,OBJETO FIJO,1,11,"BEIRO, FRANCISCO AV. 5071",AVENIDA,"BEIRO, FRANCISCO AV.",,"BEIRO, FRANCISCO AV. 5071",Point (94651.77324467 101953.65862250),-58.52161176,-34.61164474,CONDUCTOR,MASCULINO,39.0,2021-08-15 00:00:00
2021-0069,2021-08-20,20,8,2021,PEATON,17:15:00,17,PEATON-AUTO,AUTO,1,14,AV. SANTA FE 3428,AVENIDA,SANTA FE AV.,,SANTA FE AV. 3428,Point (104564.52859898 104690.63252497),-58.41354692,-34.58697680,PEATON,MASCULINO,17.0,2021-08-21 00:00:00
2021-0070,2021-08-28,28,8,2021,MOTO,08:30:00,8,MOTO-CARGAS,CARGAS,1,8,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",VARELA AV.,"CHILAVERT, MARTINIANO, CORONEL y VARELA AV.",Point (102171.86474787 97177.81588434),-58.43960781,-34.65470804,CONDUCTOR,MASCULINO,31.0,2021-08-28 00:00:00
2021-0071,2021-08-31,31,8,2021,PEATON,16:00:00,16,PEATON-MOTO,MOTO,1,3,SAN LUIS 2730,CALLE,SAN LUIS,,SAN LUIS 2730,Point (105389.46943359 103241.39184079),-58.40454610,-34.60003693,PEATON,MASCULINO,88.0,2021-09-01 00:00:00
